Risk,AI,Elevation,ET,GDP,GSH,GSS,Population,Precipitation,Slope,Soil_OC,Temperature,TWI,Urban,WTD,Longitude,Latitude,airport,Finishing_textiles,Firefighting_training,Landfill,Manufacture_articles,Manufacture_fabricated_metal,Manufacture_organic_basic,Manufacture_petroleum,Manufacture_plastics,Manufacture_pulp_paper,Manufacture_rubber,Military,PFAS_production,Sewerage,Tanning_dressing,WWTP
1,9412,3,837,49881156,4,5,1516,75,0.188028276,82.42996216,15.89999962,-1,1,-0.137331197,4.354166667,51.09583333,12769,11890,34,5875,9443,8105,15402,17152,11913,9685,8591,22461,15454,11170,368277,10869
1,9406,5,837,98786064,4,5,1678,75,0.36191076,65.45301819,15.89999962,-1,1,,4.3625,51.09583333,12441,11541,551,5744,8865,8222,15899,17114,11561,9105,8090,22219,15517,11124,367723,10826
0,9687,28,821,18676342,4,5,558,76,0.412747204,70.97588348,15.60000038,-1,1,-12.95490959,4.4375,51.09583333,10525,9488,2042,5501,3711,10733,20575,17657,9472,3927,4542,20661,16986,12038,362733,11800
0,9356,10.5,832,45306608,5,5,373,74,0.386273086,61.24634171,15.80000019,-1,0,-6.637674525,4.6125,51.09583333,14866,14249,3292,86,8715,20854,32160,23842,10799,8446,7891,21246,24751,18863,351111,18719
1,9381,10,831,45306608,5,5,373,74,0.249059558,62.55766678,15.89999962,-1,1,-6.210421912,4.620833333,51.09583333,15287,14693,2918,577,9293,20333,32723,24250,10219,9025,8283,20985,25209,19235,350558,19088
1,8901,11.5,866,17733718,4,4,281,73,0.310927719,65.15851593,16.29999924,0,0,-5.06599527,4.820833333,51.09583333,27220,26976,445,2027,23227,10053,19668,35527,3860,22966,20588,19430,37239,22835,337318,22934
0,8827,11.5,875,5484694.5,4,4,281,74,0.097832069,63.23420715,16.39999962,-1,0,-3.570611124,4.854166667,51.09583333,29382,29172,2612,3748,25553,9320,17401,37580,6157,25292,22824,18209,39367,23723,335115,23800
1,8898,21,891,18083434,4,4,205,75,0.343368888,56.11639404,16.60000038,-1,1,-3.692683299,5.0875,51.09583333,27880,44924,90,5165,32907,15202,4019,52583,2514,41582,38777,10765,54712,34009,319740,33095
0,9149,34.5,883,23156868,3,3,261,78,0.611716688,118.9578629,16.39999962,-1,1,-7.431143664,5.154166667,51.09583333,23465,49490,1666,1625,29128,12654,5579,56997,2934,41350,43134,12329,59187,37739,315360,31903
0,8661,41,832,3620563.25,4,5,176,75,0.318515152,56.4174881,15.80000019,-1,0,,5.6875,51.09583333,17183,42357,4469,7663,23218,33902,33107,93130,23789,23923,34790,17256,90820,24878,280588,10855
0,8545,34,837,24961590,5,5,176,74,0.199575648,62.70154572,15.80000019,0,0,-0.900282292,5.7125,51.09583333,18742,42483,2798,8735,23657,35548,34757,92483,24031,23553,33591,18400,89080,23663,278971,9232
0,8666,86,848,2690151.25,3,5,198,75,0.312432766,56,15.80000019,0,1,-3.234912642,6.304166667,51.09583333,20458,48342,38723,10492,24356,30136,38381,54179,12430,24414,31249,16506,48014,19597,241155,368
0,15963,482.5,768,116350.8828,1,1,94,95,3.672722101,49,13.80000019,-6,0,-25.94033722,7.6625,51.09583333,44471,44502,133556,20245,36559,48734,58110,54970,43877,28551,30215,45946,48126,27330,160181,2897
0,8766,48,818,,3,3,7,53,1.554525614,84.22129822,14.39999962,0,0,-0.045777066,-1.470833333,51.0875,17216,30078,283106,21112,130524,146026,138054,8688,226938,23783,61117,9775,261821,16817,763573,159397
0,9178,75.5,816,3760854.75,3,3,49,55,2.17037034,97.26059723,14.19999981,-7,0,-15.50316625,-1.404166667,51.0875,15612,27884,278451,21228,127957,150518,142314,4717,224003,21224,56528,13474,263330,14781,759015,159914
0,9736,78,815,1125546.75,3,3,22,57,2.407819748,85.74530029,14.39999962,-5,0,-0.015259022,-1.145833333,51.0875,13577,26388,260416,23963,111015,164824,159018,15011,213246,20274,38910,21662,269823,19489,741355,163081
0,9464,13,794,10202266,4,5,121,64,0.263821423,54.08012772,14.89999962,0,0,-5.737392233,2.970833333,51.0875,14175,28251,207,13684,29958,49190,42579,43166,15826,36059,36814,22237,96486,13209,461312,14168
0,9804,22,808,5084389.5,4,5,151,68,0.910739124,75.02424622,15.19999981,0,0,-7.202258335,3.229166667,51.0875,27703,12737,1705,16525,19918,37058,37534,52779,8856,35315,23901,18344,78791,18660,443902,18678
0,9434,4,850,32153564,5,5,720,75,0.285101473,55.31998444,16,0,1,-0.610360876,3.670833333,51.0875,34009,15021,3241,2629,4882,7226,35750,40013,9716,5042,27294,15030,49076,3674,414219,3560
1,9440,5,850,39811472,4,4,932,75,0.20435667,53.912323,16.10000038,0,1,,3.679166667,51.0875,33634,14498,2763,2177,4365,6750,35187,39960,9213,4544,27688,15559,48529,3569,413660,3441
0,9160,6,874,35338296,4,4,934,76,0.309369445,87.59999847,16.29999924,0,1,,3.729166667,51.0875,31519,11480,910,1156,2153,4461,31828,39821,6472,2505,28723,18799,45260,4734,410308,4594
0,8992,7,887,33690072,5,5,807,77,0.325857878,90.06666565,16.39999962,-1,1,-3.463797971,3.754166667,51.0875,30556,10087,1601,1461,2563,4026,30159,39866,5435,2868,26978,20450,43639,6033,408632,5906
0,9306,4,834,8157220.5,5,5,207,76,0.185335249,55.81827164,15.89999962,0,0,-0.549324788,3.8875,51.0875,26808,6685,3769,8497,10946,9972,21464,36500,8158,11027,17674,29439,35188,14631,399703,14541
0,9511,4,829,22107646,5,5,331,77,0.118093684,77.34075928,15.89999962,-4,0,-1.266498817,4.129166667,51.0875,25730,6191,372,6395,9062,16898,9403,24135,20842,9098,1249,31893,21713,20722,383552,20486
1,9513,4,830,22107646,5,5,331,77,0.202190563,63.48176193,15.89999962,-3,0,-1.617456321,4.1375,51.0875,25210,6043,275,6276,9351,16407,9258,23777,20481,9387,1003,31432,21334,20252,382996,20012
0,9513,3,825,14613086,5,5,259,75,0.1383553,73.42447662,15.80000019,-1,0,-0.030518044,4.254166667,51.0875,18308,9070,276,8874,15269,10547,10911,19868,16665,15298,8027,25509,17256,14534,375216,14245
1,9516,3.5,825,17885454,5,5,258,75,0.185622826,75.05090332,15.80000019,0,0,-0.64087892,4.2625,51.0875,17855,9519,730,8403,15768,10249,11247,19630,16165,15797,8605,25134,17076,14216,374661,13924
1,9501,2.5,826,17885454,5,5,252,75,0.114543729,60.29800034,15.80000019,-1,1,-0.625619898,4.270833333,51.0875,17409,9981,487,7947,15209,9975,11603,19407,15671,15464,9184,24767,16914,13916,374106,13620
1,9345,4.5,843,27091458,5,5,350,75,0.578704119,,15.89999962,-1,1,,4.345833333,51.0875,13862,11565,971,5152,9971,8952,15435,18129,11595,10226,8711,21892,16339,12162,369113,11859
0,9373,2,839,46024952,5,5,324,75,0.429460764,,15.89999962,-1,1,,4.354166667,51.0875,13535,11175,643,5085,9389,9020,15910,18075,11202,9644,8175,21627,16378,12092,368558,11791
1,9429,5,837,46024952,4,5,1243,75,0.637036681,77.81945801,15.89999962,-1,1,,4.3625,51.0875,13226,10803,305,5086,8807,9125,16392,18040,10826,9062,7646,21375,16436,12049,368004,11751
1,9491,11,834,47450152,4,5,1422,76,0.804908156,73.99085999,15.80000019,0,1,,4.370833333,51.0875,12936,10449,195,5152,8225,9266,16880,18023,10470,8480,7126,21137,16515,12035,367449,11741
1,9409,4,835,47450152,4,4,1434,75,0.647081316,70.88341522,15.80000019,0,1,,4.379166667,51.0875,12665,10117,764,5282,7643,9440,17374,18025,10134,7898,6615,20912,16614,12048,366895,11759
1,9456,6,831,34443228,4,4,1445,75,0.97458154,72.38449097,15.80000019,0,1,,4.3875,51.0875,12417,9808,1344,5471,7061,9646,17874,18046,9821,7316,6118,20700,16733,12090,366341,11805
1,9527,8.5,827,19289864,4,4,740,75,0.900992036,63.72167587,15.80000019,0,0,,4.395833333,51.0875,12190,9525,1772,5714,6479,9883,18378,18085,9534,6734,5637,20504,16871,12159,365786,11880
0,9531,8,825,19289864,4,4,503,75,0.65212357,62.85259628,15.80000019,0,0,-0.610360876,4.404166667,51.0875,11988,9269,1273,5586,5897,10147,18886,18143,9274,6152,5176,20322,17027,12255,365232,11983
0,9524,9,824,25424758,4,4,469,75,0.852101207,67.61289978,15.69999981,1,1,-1.84634165,4.454166667,51.0875,11339,8449,2024,4485,2406,12202,22014,18866,8424,2660,3340,19563,18329,13361,361909,13133
1,9478,6.5,823,24675252,4,5,492,74,0.262102723,62.38695908,15.80000019,0,1,,4.470833333,51.0875,11355,8484,924,4674,1243,13024,23079,19242,8448,1496,3371,19443,18886,13905,360802,13694
1,9433,4,825,43160920,4,5,513,75,0.314721704,66.37094879,15.80000019,0,1,-1.098649577,4.479166667,51.0875,11407,8560,497,4871,665,13453,23616,19453,8521,914,3534,19410,19185,14206,360248,14002
1,9413,5,827,25809470,5,5,513,75,0.242444307,60.61310577,15.80000019,-1,1,,4.4875,51.0875,11489,8676,565,5127,123,13894,24154,19679,8632,333,3780,19393,19497,14523,359695,14327
1,9414,6,827,25809470,5,5,513,75,0.241553068,64.88853455,15.80000019,-1,1,,4.495833333,51.0875,11599,8828,175,5434,516,14345,24694,19920,8780,253,4095,19395,19821,14856,359141,14668
0,9426,2.5,826,26437794,5,5,380,74,0.375086635,,15.80000019,-1,1,,4.504166667,51.0875,11737,9016,545,5546,1093,14805,25236,20174,8964,833,4463,19414,20156,15204,358588,15024
0,9430,7,825,9155671,4,5,425,74,0.264319867,64.20675659,15.69999981,-1,1,-2.166781109,4.529166667,51.0875,12308,9767,2263,4367,2836,16231,26873,21015,9706,2579,5784,19575,21226,16328,356929,16169
1,9088,9,851,25472286,3,3,286,74,0.438601255,94.82359314,16.10000038,-1,0,-6.942854963,4.7375,51.0875,22416,21225,509,5551,17386,14201,25250,31091,2046,17130,15506,19806,32496,20659,343126,20812
0,9051,11,853,14851341,4,4,286,74,0.403365672,59.96850586,16.10000038,-1,0,-8.453498131,4.770833333,51.0875,24451,23381,1595,3697,19714,12666,22943,33013,320,19458,17620,19814,34525,20998,340922,21128
1,8938,9,867,29776844,4,4,309,74,0.202190563,60.28438568,16.29999924,0,0,-0.595101854,4.8125,51.0875,27060,26119,341,2733,22625,11139,20066,35482,3200,22368,20328,20180,37111,21768,338169,21869
1,8917,10,870,29776844,4,4,299,74,0.293039203,58.00864029,16.29999924,0,0,-1.953154803,4.820833333,51.0875,27589,26671,318,2875,23207,10901,19492,35984,3782,22950,20877,19672,37634,21965,337618,22061
1,8860,15.5,872,16808344,4,4,235,74,0.223090529,61.93247223,16.39999962,-1,0,-6.683451591,4.9125,51.0875,33523,32812,270,754,29609,10287,13224,41638,6881,29353,26999,14453,43482,24946,331570,24984
0,9052,29,889,25581596,3,3,241,78,0.460827649,54.58120728,16.5,-1,1,-5.294880598,5.145833333,51.0875,24341,48754,952,1076,29030,13740,4518,56736,2516,41314,42765,11235,58881,36737,316224,32925
0,9086,33,887,25581596,3,3,223,78,0.291484594,69.99791718,16.5,-1,1,-7.263294423,5.154166667,51.0875,23801,49328,740,724,28562,13501,4966,57287,2132,40829,42402,11538,59440,37222,315678,32814
0,9288,37.5,875,7568499,4,4,344,78,0.469787329,68.7406311,16.29999924,-2,1,-3.112840467,5.195833333,51.0875,21137,52200,1911,2596,26294,12645,7487,60051,2403,38441,40666,13333,62239,39684,312946,32407
0,9284,36,875,7568499,4,4,356,79,0.368283123,75.93321228,16.29999924,-2,1,-0.488288701,5.204166667,51.0875,20612,52775,2419,2956,25855,12547,8023,60605,2838,37973,40335,13738,62800,40184,312400,32356
1,9513,38,865,7018947.5,3,3,356,81,0.411110222,75.9021225,16.20000076,-2,0,-1.312275883,5.2375,51.0875,18546,52112,91,4850,24164,12425,10217,62828,4824,36131,39071,15472,65047,40416,310218,32257
0,9660,53.5,859,4615991.5,2,1,356,82,0.584999621,92.00440979,16,-1,0,-8.270389868,5.2875,51.0875,15586,50253,3401,8126,21849,13042,12318,66174,7949,33485,37368,15661,68428,37652,306947,32420
0,8988,44,888,76113184,4,5,1090,80,0.220924407,,16.70000076,-1,1,-8.789196612,6.895833333,51.0875,24195,9532,80053,7201,20361,10767,10553,26469,8314,15265,26837,19548,9025,2099,204993,2104
0,9218,44.5,886,22273666,5,5,624,81,0.528628469,69,16.79999924,-1,0,-0.228885328,6.9375,51.0875,25418,7910,82962,5557,22486,13083,11947,26000,7410,16958,24179,19950,7392,2964,202481,3128
0,8697,2,784,20761836,3,5,193,55,0.195663556,74.86722565,14.5,0,0,-0.518806744,2.604166667,51.07916667,3614,45832,472,5555,43707,23704,58690,17920,37538,44649,55950,3636,121901,16832,486309,16475
0,8520,1.5,811,9877817,4,5,82,56,0.185622826,68.45623016,14.60000038,-1,1,-0.015259022,2.654166667,51.07916667,1242,43615,841,2549,45643,27142,55990,21275,34216,45622,56320,1355,118450,20005,482930,19786
1,8664,1.5,796,23911022,4,5,63,56,0.144502312,64.46843719,14.60000038,-1,1,-0.015259022,2.6625,51.07916667,1412,43262,470,2193,45259,27716,55549,21839,33665,45238,55772,1520,117875,20544,482367,20344
0,8710,2,795,23911022,4,5,63,56,0.123748794,63.54598618,14.60000038,-1,1,-0.015259022,2.670833333,51.07916667,1767,42914,643,1948,44879,28291,55110,22403,33116,44859,55226,1861,117300,21086,481804,20903
0,9457,3,847,27282428,4,4,944,75,0.366515756,55.88794708,16,0,1,-0.015259022,3.6625,51.07916667,33698,15186,3622,3661,5839,8237,36557,40995,10690,6027,26217,14935,49941,3036,415037,2951
1,9126,5.5,871,42346972,5,5,944,76,0.215636641,89.76766968,16.29999924,-1,1,-0.869764248,3.720833333,51.07916667,31106,11489,188,2250,3186,5550,32659,40750,7550,3527,29127,18597,46145,3658,411127,3521
0,9037,5,871,46176828,5,5,944,75,0.223090529,,16.29999924,-1,1,-0.015259022,3.729166667,51.07916667,30762,10983,473,1993,3073,5312,32106,40748,7179,3426,28709,19134,45606,4086,410569,3954
0,9125,7,866,46622324,5,5,944,77,0.20937705,63.51082993,16.29999924,0,1,-1.007095445,3.779166667,51.07916667,28861,8165,2982,3087,4405,5189,28809,40909,5737,4663,25216,22401,42398,7126,407220,7022
0,9360,7,833,13593782,4,4,207,76,0.341605604,60.2775383,16,0,0,-4.516670481,3.879166667,51.07916667,26074,5656,3034,7870,10606,9873,22391,37503,8295,10719,18230,29091,36139,13863,400526,13780
0,9378,6,831,4422323.5,4,4,207,76,0.325539231,56.22511673,15.89999962,0,0,-3.707942321,3.8875,51.07916667,25914,5789,2858,8409,11165,10381,21871,37025,8729,11273,17648,29655,35629,14436,399969,14353
1,9395,3,838,31808232,5,5,366,77,0.285101473,69.29590607,16,0,1,-0.061036088,4.0375,51.07916667,25259,10710,1044,2834,7379,20214,13427,29083,18028,7409,7169,36718,26956,24816,389944,22435
1,9396,5,837,31808232,5,5,366,78,0.255002916,65.6468277,16,0,1,-0.793469139,4.045833333,51.07916667,25350,10269,1262,3279,7232,20779,13044,28690,18581,7264,6587,36215,26512,25395,389387,22374
1,9424,4,836,38769800,5,5,366,77,0.14805226,57.57426453,15.89999962,0,1,-0.900282292,4.054166667,51.07916667,25454,9843,1665,3761,7130,21344,12676,28302,19136,7163,6005,35715,26073,25624,388831,22327
1,9484,4,829,13418652,5,5,332,76,0.097832069,57.96774673,15.89999962,-2,0,-1.022354467,4.095833333,51.07916667,26164,8009,2878,6424,7327,19369,11115,26339,21932,7363,3094,33253,23971,23163,386050,22320
0,9328,0.5,841,29613178,5,5,475,75,0.655232549,159.6365967,16,-1,1,,4.345833333,51.07916667,14629,10908,1684,4241,10006,9875,15996,19051,10942,10272,8404,21076,17265,13079,369395,12777
1,9345,0,837,41204720,5,5,606,74,0.463329554,,15.89999962,-1,1,,4.354166667,51.07916667,14320,10493,1355,4161,9426,9938,16455,18999,10524,9692,7848,20801,17301,13014,368841,12714
1,9403,3,835,41204720,4,5,583,74,0.321285009,,15.89999962,-1,1,,4.3625,51.07916667,14028,10095,1085,4161,8846,10033,16922,18966,10123,9113,7295,20539,17357,12975,368287,12677
1,9387,1,836,14198928,4,5,522,75,0.251304924,,15.89999962,0,1,,4.370833333,51.07916667,13755,9716,1022,4242,8267,10161,17395,18950,9741,8534,6747,20290,17432,12961,367733,12667
1,9421,1,832,14198928,4,5,483,75,0.465078562,,15.80000019,0,1,,4.379166667,51.07916667,13501,9358,1261,4399,7688,10320,17875,18952,9379,7956,6205,20056,17526,12974,367179,12684
1,9414,2,831,7154390,3,3,528,75,0.425128698,77.1410141,15.80000019,0,0,,4.3875,51.07916667,13268,9023,1677,4624,7109,10509,18361,18971,9040,7379,5672,19835,17638,13012,366625,12727
1,9421,4,833,16803834,4,4,618,75,0.471211463,67.69792938,15.80000019,0,0,,4.395833333,51.07916667,13056,8714,1605,4909,6531,10726,18852,19009,8727,6802,5149,19630,17769,13077,366071,12797
1,9481,5,827,26267046,4,4,605,75,0.325857878,62.98875809,15.69999981,0,0,,4.420833333,51.07916667,12563,7973,218,4165,4804,11531,20354,19226,7971,5079,3689,19107,18267,13420,364410,13158
1,9428,4.5,827,19665746,5,5,404,74,0.363272637,58.93694305,15.80000019,-1,1,,4.4875,51.07916667,12404,7777,600,4341,833,14507,24517,20531,7731,1012,3004,18467,20279,15300,359983,15096
1,9146,21,852,31346646,3,3,286,74,1.40048933,82.06646729,16.10000038,-2,0,-19.57732509,4.7375,51.07916667,22900,20876,452,6057,17407,14872,25148,31639,2303,17158,15940,20731,32973,19736,343425,19888
1,8985,6,855,4376845.5,4,5,286,74,0.306673527,78.46377563,16.20000076,-1,0,-0.137331197,4.754166667,51.07916667,23890,21967,205,5173,18570,14114,23989,32578,1381,18321,16964,20702,33969,19880,342323,20020
0,9003,10,860,26525024,4,4,325,74,0.169071108,58.0384407,16.29999924,0,0,-4.486152438,4.804166667,51.07916667,26944,25279,1398,3637,22060,12227,20515,35472,2825,21809,20125,20275,37015,20704,339021,20808
1,8974,10.5,865,26714576,4,4,325,74,0.315078557,55.88282776,16.29999924,0,0,-5.279621576,4.8125,51.07916667,27463,25836,1123,3653,22642,11982,19937,35964,3371,22391,20663,19752,37531,20895,338471,20993
0,8879,13.5,870,6048290,3,3,219,74,0.451100588,63.67048264,16.39999962,-2,0,-0.747692073,4.8875,51.07916667,32231,30890,1731,1349,27878,10988,14746,40503,8504,27626,25585,15237,42245,23211,333524,23259
0,8879,13.5,869,6048290,4,5,185,74,0.732568264,65.25748444,16.39999962,-2,0,-0.747692073,4.895833333,51.07916667,32769,31456,1164,793,28460,11027,14172,41017,8348,28207,26140,14765,42776,23527,332975,23569
0,8873,14,870,16224457,3,3,173,74,0.360940397,86.01810455,16.39999962,-2,0,-0.732433051,4.9125,51.07916667,33851,32588,323,533,29623,11194,13025,42051,7360,29371,27252,13847,43842,24188,331877,24220
0,8802,19,887,4936815.5,4,4,203,74,0.207210928,84.21025848,16.60000038,-1,0,-1.037613489,5.045833333,51.07916667,31218,41714,2877,7825,34468,15889,4196,50521,2904,38681,36267,8906,52518,30585,323106,30555
1,9065,30,889,35160780,3,3,196,78,0.376052499,76.50442505,16.5,0,1,-5.188067445,5.1625,51.07916667,23639,49758,314,412,27543,14154,4983,58140,1042,39833,41314,11115,60263,37214,315452,33626
1,9126,34,886,16922142,4,4,196,78,0.743740082,63.96216202,16.5,0,1,-1.266498817,5.170833333,51.07916667,23112,50334,340,944,27075,13970,5517,58689,809,39346,40955,11480,60820,37710,314906,33537
1,9210,35,881,16922142,4,4,200,79,0.599864364,57.47330856,16.39999962,-2,1,,5.179166667,51.07916667,22588,50910,732,1269,26611,13809,6059,59239,949,38862,40602,11862,61377,38209,314360,33458
0,9341,35.5,875,23711686,5,5,356,81,0.299330801,110.2982025,16.29999924,-4,1,-0.015259022,5.2125,51.07916667,20523,53216,2058,2874,24807,13399,8284,61445,2871,36955,39241,13536,63612,40228,312177,33240
0,8319,35,845,32908732,4,5,236,76,0.215636641,49.06999969,16,-1,0,-0.152590219,6.079166667,51.07916667,13410,53066,23182,13186,15100,32485,54124,67623,4257,15101,23262,13873,63404,16807,256186,1210
0,8686,1,790,2220811.75,4,5,193,55,0.2187583,78.13565826,14.60000038,0,0,-0.213626307,2.604166667,51.07083333,4027,45138,453,5931,42937,23546,58121,17661,37275,43794,55030,4073,122046,16431,486544,16175
0,8840,4.5,786,18628998,4,5,63,57,0.499682784,66.07053375,14.60000038,0,1,-2.075226978,2.6625,51.07083333,2269,42526,490,3019,44564,27581,54946,21627,33372,44543,55462,2382,118025,20217,482603,20102
1,8894,3,782,18628998,4,5,63,58,0.127502084,76.72101593,14.60000038,0,1,-0.076295109,2.670833333,51.07083333,2505,42172,658,2847,44178,28159,54503,22197,32818,44157,54912,2612,117450,20767,482040,20668
1,9628,19,803,36162396,4,4,259,68,0.223090529,72.42631531,15,0,1,-4.730296788,3.0875,51.07083333,20644,19970,519,14008,22854,47106,37601,51055,10456,33320,29133,28317,88855,17498,453935,18578
0,9661,21,809,52154044,4,4,259,69,0.157749221,63.01034164,15.10000038,0,1,-8.773937591,3.104166667,51.07083333,21495,18897,223,14011,22120,45951,37243,52216,10293,33349,28239,27205,87717,18120,452812,19199
0,9582,4,842,3667523.5,5,5,890,74,0.166378081,55.37766647,15.89999962,0,0,-0.518806744,3.6125,51.07083333,35507,18226,277,5358,9358,11665,40171,42430,14182,9509,23256,12593,53539,5300,418650,5315
0,9316,8,860,45319056,4,4,945,75,0.241553068,68.10445404,16.10000038,0,1,-4.150453956,3.6875,51.07083333,31845,13223,1704,3500,5128,7612,35161,41765,9850,5405,26783,16912,48651,1711,413623,1570
0,9228,8.5,867,49458392,4,4,945,76,0.207210928,74.1944046,16.20000076,0,1,-4.959182116,3.704166667,51.07083333,31093,12139,569,3360,4486,6930,34056,41705,9019,4802,27641,17938,47575,2190,412507,2049
1,9189,8,872,49458392,5,5,945,77,0.1383553,76.58943939,16.29999924,0,1,-4.486152438,3.7125,51.07083333,30727,11603,226,3344,4250,6640,33506,41687,8632,4583,28079,18457,47038,2598,411948,2466
1,9139,8,874,49991264,5,5,945,76,0.207210928,75.29679108,16.29999924,0,1,-2.639810788,3.720833333,51.07083333,30367,11071,675,3069,4083,6390,32956,41677,8268,4430,28521,18980,46502,3063,411390,2940
1,9109,5.5,874,48534788,5,5,945,76,0.277062446,319,16.39999962,-1,1,-0.152590219,3.729166667,51.07083333,30015,10545,688,2886,3995,6184,32408,41675,7930,4350,28724,19506,45968,3562,410832,3447
